DbtrAcct_Id,CdtrAcct_Id,UltmtDbtr_Id,UltmtCdtr_Id,IntrBkSttlmAmt,Ccy,IntrBkSttlmDt,SttlmMtd,Dbtr_Nm,Cdtr_Nm,UltmtDbtr_Nm,UltmtCdtr_Nm,Dbtr_Ctry,Cdtr_Ctry,Dbtr_Industry,Cdtr_Industry,Dbtr_SubIndustry,Cdtr_SubIndustry,risk_label,geo_label,expense_label,recurrence_label,group_id
G8UIBLVD,SE6SMBUT,LZEW78,6JKRGS,201984.88,BRL,2023-10-22,Swift,Northwind Inc Capital Travel,Lumen PLC Travel Travel,Northwind Inc Capital,Lumen PLC Travel,BR,JP,Industrials,Financial,Construction,Banks,Medium,International,Other,No,126
G8UIBLVD,9JMRTYTX,LZEW78,8S0Y4C,5623.66,BRL,2023-09-25,CLRG,Northwind Inc Capital Travel,Granite LLC Holdings Holdings,Northwind Inc Capital,Granite LLC Holdings,BR,SG,Industrials,Technology,Construction,Hardware,Low,International,Technology,No,127
G8UIBLVD,ABH7XTEE,LZEW78,V53MRY,29462.15,BRL,2023-04-05,INGA,Northwind Inc Capital Travel,Harbor GmbH Sales Ops,Northwind Inc Capital,Harbor GmbH Sales,BR,FR,Industrials,Financial,Construction,Banks,Low,International,Other,No,128
G8UIBLVD,ABH7XTEE,LZEW78,V53MRY,10850.78,BRL,2023-03-28,Local,Northwind Inc Capital Travel,Harbor GmbH Sales Ops,Northwind Inc Capital,Harbor GmbH Sales,BR,FR,Industrials,Financial,Construction,Banks,Low,International,Other,No,128
G8UIBLVD,ABH7XTEE,LZEW78,V53MRY,17632.44,BRL,2023-05-08,COVE,Northwind Inc Capital Travel,Harbor GmbH Sales Ops,Northwind Inc Capital,Harbor GmbH Sales,BR,FR,Industrials,Financial,Construction,Banks,Low,International,Other,No,128
G8UIBLVD,V9OHFSSD,LZEW78,OY01GU,7303.94,BRL,2023-06-10,COVE,Northwind Inc Capital Travel,Far Ltd Trading Sales,Northwind Inc Capital,Far Ltd Trading,BR,BR,Industrials,Energy,Construction,Oil,Low,Americas,Capital,No,129
G8UIBLVD,V9OHFSSD,LZEW78,OY01GU,5143.7,BRL,2023-06-15,INGA,Northwind Inc Capital Travel,Far Ltd Trading Sales,Northwind Inc Capital,Far Ltd Trading,BR,BR,Industrials,Energy,Construction,Oil,Low,Americas,Capital,No,129
G8UIBLVD,V9OHFSSD,LZEW78,OY01GU,13535.83,BRL,2023-06-10,INDA,Northwind Inc Capital Travel,Far Ltd Trading Sales,Northwind Inc Capital,Far Ltd Trading,BR,BR,Industrials,Energy,Construction,Oil,Low,Americas,Capital,No,129
G8UIBLVD,V9OHFSSD,LZEW78,OY01GU,12569.58,BRL,2023-05-25,CLRG,Northwind Inc Capital Travel,Far Ltd Trading Sales,Northwind Inc Capital,Far Ltd Trading,BR,BR,Industrials,Energy,Construction,Oil,Low,Americas,Capital,No,129
G8UIBLVD,V9OHFSSD,LZEW78,OY01GU,5843.09,BRL,2023-05-31,INGA,Northwind Inc Capital Travel,Far Ltd Trading Sales,Northwind Inc Capital,Far Ltd Trading,BR,BR,Industrials,Energy,Construction,Oil,Low,Americas,Capital,No,129
G8UIBLVD,1VQHF1SA,LZEW78,KJ22KK,4803.09,BRL,2023-05-02,OnUs,Northwind Inc Capital Travel,Lumen Pte Sales Holdings,Northwind Inc Capital,Lumen Pte Sales,BR,FR,Industrials,Financial,Construction,Banks,Low,International,Other,Yes,130
G8UIBLVD,1VQHF1SA,LZEW78,KJ22KK,4583.8,BRL,2023-05-09,CLRG,Northwind Inc Capital Travel,Lumen Pte Sales Holdings,Northwind Inc Capital,Lumen Pte Sales,BR,FR,Industrials,Financial,Construction,Banks,Low,International,Other,Yes,130
G8UIBLVD,1VQHF1SA,LZEW78,KJ22KK,4878.74,BRL,2023-05-16,CLRG,Northwind Inc Capital Travel,Lumen Pte Sales Holdings,Northwind Inc Capital,Lumen Pte Sales,BR,FR,Industrials,Financial,Construction,Banks,Low,International,Other,Yes,130
G8UIBLVD,1VQHF1SA,LZEW78,KJ22KK,4510.4,BRL,2023-05-23,Local,Northwind Inc Capital Travel,Lumen Pte Sales Holdings,Northwind Inc Capital,Lumen Pte Sales,BR,FR,Industrials,Financial,Construction,Banks,Low,International,Other,Yes,130
G8UIBLVD,1VQHF1SA,LZEW78,KJ22KK,4474.2,BRL,2023-05-30,Swift,Northwind Inc Capital Travel,Lumen Pte Sales Holdings,Northwind Inc Capital,Lumen Pte Sales,BR,FR,Industrials,Financial,Construction,Banks,Low,International,Other,Yes,130
VVT4DO9J,XMGL4FOR,V53MRY,OY01GU,13129.51,EUR,2023-12-03,INDA,Harbor GmbH Sales Ops,Far Ltd Trading Services,Harbor GmbH Sales,Far Ltd Trading,FR,BR,Financial,Energy,Banks,Oil,Low,International,Capital,No,131
VVT4DO9J,XMGL4FOR,V53MRY,OY01GU,5530.86,EUR,2024-01-01,INGA,Harbor GmbH Sales Ops,Far Ltd Trading Services,Harbor GmbH Sales,Far Ltd Trading,FR,BR,Financial,Energy,Banks,Oil,Low,International,Capital,No,131
VVT4DO9J,61H41FCJ,V53MRY,TDN8TA,1011.36,EUR,2023-03-14,INGA,Harbor GmbH Sales Ops,Granite SA Holdings Trading,Harbor GmbH Sales,Granite SA Holdings,FR,GB,Financial,Communications,Banks,Media,Medium,EMEA,Operational,No,132
VVT4DO9J,61H41FCJ,V53MRY,TDN8TA,581.26,EUR,2023-02-24,CLRG,Harbor GmbH Sales Ops,Granite SA Holdings Trading,Harbor GmbH Sales,Granite SA Holdings,FR,GB,Financial,Communications,Banks,Media,Medium,EMEA,Operational,No,132
VVT4DO9J,61H41FCJ,V53MRY,TDN8TA,781.45,EUR,2023-03-09,INGA,Harbor GmbH Sales Ops,Granite SA Holdings Trading,Harbor GmbH Sales,Granite SA Holdings,FR,GB,Financial,Communications,Banks,Media,Medium,EMEA,Operational,No,132
VVT4DO9J,P3HQD1DS,V53MRY,I67OEA,15882.54,EUR,2023-01-01,INDA,Harbor GmbH Sales Ops,Apex SA Services Holdings,Harbor GmbH Sales,Apex SA Services,FR,AE,Financial,Consumer,Banks,Food,Medium,EMEA,Operational,No,133
VVT4DO9J,P3HQD1DS,V53MRY,I67OEA,21896.79,EUR,2023-01-01,INGA,Harbor GmbH Sales Ops,Apex SA Services Holdings,Harbor GmbH Sales,Apex SA Services,FR,AE,Financial,Consumer,Banks,Food,Medium,EMEA,Operational,No,133
VVT4DO9J,VM18HD8B,V53MRY,6JKRGS,8546.4,EUR,2023-10-04,COVE,Harbor GmbH Sales Ops,Lumen PLC Travel Ops,Harbor GmbH Sales,Lumen PLC Travel,FR,JP,Financial,Financial,Banks,Banks,Medium,International,Other,No,134
VVT4DO9J,VM18HD8B,V53MRY,6JKRGS,12759.52,EUR,2023-09-15,Swift,Harbor GmbH Sales Ops,Lumen PLC Travel Ops,Harbor GmbH Sales,Lumen PLC Travel,FR,JP,Financial,Financial,Banks,Banks,Medium,International,Other,No,134
VVT4DO9J,VM18HD8B,V53MRY,6JKRGS,9583.35,EUR,2023-07-27,COVE,Harbor GmbH Sales Ops,Lumen PLC Travel Ops,Harbor GmbH Sales,Lumen PLC Travel,FR,JP,Financial,Financial,Banks,Banks,Medium,International,Other,No,134
VVT4DO9J,VM18HD8B,V53MRY,6JKRGS,8260.18,EUR,2023-08-14,COVE,Harbor GmbH Sales Ops,Lumen PLC Travel Ops,Harbor GmbH Sales,Lumen PLC Travel,FR,JP,Financial,Financial,Banks,Banks,Medium,International,Other,No,134
VVT4DO9J,VM18HD8B,V53MRY,6JKRGS,13039.75,EUR,2023-09-07,Swift,Harbor GmbH Sales Ops,Lumen PLC Travel Ops,Harbor GmbH Sales,Lumen PLC Travel,FR,JP,Financial,Financial,Banks,Banks,Low,International,Other,No,134
VVT4DO9J,VM18HD8B,V53MRY,6JKRGS,8160.04,EUR,2023-08-29,INDA,Harbor GmbH Sales Ops,Lumen PLC Travel Ops,Harbor GmbH Sales,Lumen PLC Travel,FR,JP,Financial,Financial,Banks,Banks,Medium,International,Other,No,134
PLFKK9NM,1ZYEAZIC,ZS02VP,YMPB56,5190.01,BRL,2023-10-30,INDA,Cardinal Inc Holdings Holdings,Northwind Pte Services Trading,Cardinal Inc Holdings,Northwind Pte Services,BR,DE,Consumer,Financial,Apparel,Banks,Low,International,Other,No,135
PLFKK9NM,G9JTQMGC,ZS02VP,051MED,926.15,BRL,2023-06-29,CLRG,Cardinal Inc Holdings Holdings,Solstice Ltd Services Trading,Cardinal Inc Holdings,Solstice Ltd Services,BR,AE,Consumer,Consumer,Apparel,Retail,Low,International,Operational,No,136
PLFKK9NM,G9JTQMGC,ZS02VP,051MED,835.86,BRL,2023-07-23,INDA,Cardinal Inc Holdings Holdings,Solstice Ltd Services Trading,Cardinal Inc Holdings,Solstice Ltd Services,BR,AE,Consumer,Consumer,Apparel,Retail,Low,International,Operational,No,136
PLFKK9NM,G9JTQMGC,ZS02VP,051MED,795.17,BRL,2023-06-30,Local,Cardinal Inc Holdings Holdings,Solstice Ltd Services Trading,Cardinal Inc Holdings,Solstice Ltd Services,BR,AE,Consumer,Consumer,Apparel,Retail,Low,International,Operational,No,136
PLFKK9NM,G9JTQMGC,ZS02VP,051MED,957.73,BRL,2023-07-05,Local,Cardinal Inc Holdings Holdings,Solstice Ltd Services Trading,Cardinal Inc Holdings,Solstice Ltd Services,BR,AE,Consumer,Consumer,Apparel,Retail,Low,International,Operational,No,136
PLFKK9NM,G9JTQMGC,ZS02VP,051MED,894.5,BRL,2023-07-22,INGA,Cardinal Inc Holdings Holdings,Solstice Ltd Services Trading,Cardinal Inc Holdings,Solstice Ltd Services,BR,AE,Consumer,Consumer,Apparel,Retail,Low,International,Operational,No,136
PLFKK9NM,G9JTQMGC,ZS02VP,051MED,954.45,BRL,2023-07-06,COVE,Cardinal Inc Holdings Holdings,Solstice Ltd Services Trading,Cardinal Inc Holdings,Solstice Ltd Services,BR,AE,Consumer,Consumer,Apparel,Retail,Low,International,Operational,No,136
PLFKK9NM,G9JTQMGC,ZS02VP,051MED,938.26,BRL,2023-06-12,COVE,Cardinal Inc Holdings Holdings,Solstice Ltd Services Trading,Cardinal Inc Holdings,Solstice Ltd Services,BR,AE,Consumer,Consumer,Apparel,Retail,Low,International,Operational,No,136
PLFKK9NM,P3CWM6PD,ZS02VP,CYYDJ8,6678.33,BRL,2023-07-21,INDA,Cardinal Inc Holdings Holdings,Vertex GmbH Capital Services,Cardinal Inc Holdings,Vertex GmbH Capital,BR,AE,Consumer,Financial,Apparel,Insurance,Low,International,Other,No,137
PLFKK9NM,TP3FQ3WB,ZS02VP,HK5SH0,982.91,BRL,2023-08-19,INGA,Cardinal Inc Holdings Holdings,Meridian SA Services Services,Cardinal Inc Holdings,Meridian SA Services,BR,CA,Consumer,Technology,Apparel,Semiconductors,Low,Americas,Technology,Yes,138
PLFKK9NM,TP3FQ3WB,ZS02VP,HK5SH0,950.36,BRL,2023-08-26,CLRG,Cardinal Inc Holdings Holdings,Meridian SA Services Services,Cardinal Inc Holdings,Meridian SA Services,BR,CA,Consumer,Technology,Apparel,Semiconductors,Low,Americas,Technology,Yes,138
PLFKK9NM,TP3FQ3WB,ZS02VP,HK5SH0,1093.08,BRL,2023-09-02,INGA,Cardinal Inc Holdings Holdings,Meridian SA Services Services,Cardinal Inc Holdings,Meridian SA Services,BR,CA,Consumer,Technology,Apparel,Semiconductors,Low,Americas,Technology,Yes,138
PLFKK9NM,TP3FQ3WB,ZS02VP,HK5SH0,928.26,BRL,2023-09-09,COVE,Cardinal Inc Holdings Holdings,Meridian SA Services Services,Cardinal Inc Holdings,Meridian SA Services,BR,CA,Consumer,Technology,Apparel,Semiconductors,Low,Americas,Technology,Yes,138
PLFKK9NM,TWB571GS,ZS02VP,926IN3,21500.31,BRL,2023-02-11,INGA,Cardinal Inc Holdings Holdings,Northwind SA Sales Holdings,Cardinal Inc Holdings,Northwind SA Sales,BR,GB,Consumer,Communications,Apparel,Media,Low,International,Operational,No,139
PLFKK9NM,TWB571GS,ZS02VP,926IN3,58529.88,BRL,2023-01-16,COVE,Cardinal Inc Holdings Holdings,Northwind SA Sales Holdings,Cardinal Inc Holdings,Northwind SA Sales,BR,GB,Consumer,Communications,Apparel,Media,Low,International,Operational,No,139
PLFKK9NM,C8OEP50X,ZS02VP,J3YTRN,9323.32,BRL,2023-12-16,INDA,Cardinal Inc Holdings Holdings,Apex Inc Services Holdings,Cardinal Inc Holdings,Apex Inc Services,BR,GB,Consumer,Communications,Apparel,Telecom,Low,International,Operational,No,140
PLFKK9NM,C8OEP50X,ZS02VP,J3YTRN,14042.46,BRL,2023-12-27,OnUs,Cardinal Inc Holdings Holdings,Apex Inc Services Holdings,Cardinal Inc Holdings,Apex Inc Services,BR,GB,Consumer,Communications,Apparel,Telecom,Low,International,Operational,No,140
PLFKK9NM,C8OEP50X,ZS02VP,J3YTRN,10512.91,BRL,2023-12-13,Swift,Cardinal Inc Holdings Holdings,Apex Inc Services Holdings,Cardinal Inc Holdings,Apex Inc Services,BR,GB,Consumer,Communications,Apparel,Telecom,Low,International,Operational,No,140
PLFKK9NM,C8OEP50X,ZS02VP,J3YTRN,5755.24,BRL,2023-12-04,Local,Cardinal Inc Holdings Holdings,Apex Inc Services Holdings,Cardinal Inc Holdings,Apex Inc Services,BR,GB,Consumer,Communications,Apparel,Telecom,Low,International,Operational,No,140
PLFKK9NM,GH6NDGOM,ZS02VP,8A5WR2,9251.23,BRL,2023-05-19,INGA,Cardinal Inc Holdings Holdings,Apex GmbH Sales Holdings,Cardinal Inc Holdings,Apex GmbH Sales,BR,BR,Consumer,Energy,Apparel,Oil,Low,Americas,Capital,No,141
PLFKK9NM,GH6NDGOM,ZS02VP,8A5WR2,4285.37,BRL,2023-04-14,Local,Cardinal Inc Holdings Holdings,Apex GmbH Sales Holdings,Cardinal Inc Holdings,Apex GmbH Sales,BR,BR,Consumer,Energy,Apparel,Oil,Low,Americas,Capital,No,141
PLFKK9NM,GH6NDGOM,ZS02VP,8A5WR2,4560.18,BRL,2023-05-02,OnUs,Cardinal Inc Holdings Holdings,Apex GmbH Sales Holdings,Cardinal Inc Holdings,Apex GmbH Sales,BR,BR,Consumer,Energy,Apparel,Oil,Low,Americas,Capital,No,141
PLFKK9NM,FKUNPKKR,ZS02VP,NJVZQN,8117.82,BRL,2023-05-10,INGA,Cardinal Inc Holdings Holdings,Acme Inc Holdings Services,Cardinal Inc Holdings,Acme Inc Holdings,BR,SG,Consumer,Industrials,Apparel,Manufacturing,Low,International,Capital,No,142
PLFKK9NM,FKUNPKKR,ZS02VP,NJVZQN,7673.72,BRL,2023-05-27,Swift,Cardinal Inc Holdings Holdings,Acme Inc Holdings Services,Cardinal Inc Holdings,Acme Inc Holdings,BR,SG,Consumer,Industrials,Apparel,Manufacturing,Medium,International,Capital,No,142
PLFKK9NM,FKUNPKKR,ZS02VP,NJVZQN,9600.61,BRL,2023-05-24,CLRG,Cardinal Inc Holdings Holdings,Acme Inc Holdings Services,Cardinal Inc Holdings,Acme Inc Holdings,BR,SG,Consumer,Industrials,Apparel,Manufacturing,Low,International,Capital,No,142
AKP60YN4,G9JTQMGC,6JKRGS,051MED,5597.66,JPY,2023-01-19,Swift,Lumen PLC Travel Travel,Solstice Ltd Services Trading,Lumen PLC Travel,Solstice Ltd Services,JP,AE,Financial,Consumer,Banks,Retail,Low,International,Operational,Yes,143
AKP60YN4,G9JTQMGC,6JKRGS,051MED,6293.28,JPY,2023-02-02,COVE,Lumen PLC Travel Travel,Solstice Ltd Services Trading,Lumen PLC Travel,Solstice Ltd Services,JP,AE,Financial,Consumer,Banks,Retail,Low,International,Operational,Yes,143
AKP60YN4,G9JTQMGC,6JKRGS,051MED,5746.57,JPY,2023-02-16,OnUs,Lumen PLC Travel Travel,Solstice Ltd Services Trading,Lumen PLC Travel,Solstice Ltd Services,JP,AE,Financial,Consumer,Banks,Retail,Medium,International,Operational,Yes,143
AKP60YN4,G9JTQMGC,6JKRGS,051MED,6577.6,JPY,2023-03-02,CLRG,Lumen PLC Travel Travel,Solstice Ltd Services Trading,Lumen PLC Travel,Solstice Ltd Services,JP,AE,Financial,Consumer,Banks,Retail,Medium,International,Operational,Yes,143
AKP60YN4,2056S36K,6JKRGS,LZEW78,1177.77,JPY,2023-03-07,OnUs,Lumen PLC Travel Travel,Northwind Inc Capital Sales,Lumen PLC Travel,Northwind Inc Capital,JP,BR,Financial,Industrials,Banks,Construction,Low,International,Capital,No,144
AKP60YN4,COLQLV0A,6JKRGS,F52K9X,5553.27,JPY,2023-10-28,Swift,Lumen PLC Travel Travel,Vertex Pte Sales,Lumen PLC Travel,Vertex Pte,JP,PH,Financial,Energy,Banks,Utilities,Medium,Asia,Capital,No,145
AKP60YN4,COLQLV0A,6JKRGS,F52K9X,6207.3,JPY,2023-10-24,Swift,Lumen PLC Travel Travel,Vertex Pte Sales,Lumen PLC Travel,Vertex Pte,JP,PH,Financial,Energy,Banks,Utilities,Medium,Asia,Capital,No,145
AKP60YN4,COLQLV0A,6JKRGS,F52K9X,4271.81,JPY,2023-10-24,OnUs,Lumen PLC Travel Travel,Vertex Pte Sales,Lumen PLC Travel,Vertex Pte,JP,PH,Financial,Energy,Banks,Utilities,Low,Asia,Capital,No,145
AKP60YN4,KH3BEC04,6JKRGS,V53MRY,13465.58,JPY,2023-10-04,COVE,Lumen PLC Travel Travel,Harbor GmbH Sales Services,Lumen PLC Travel,Harbor GmbH Sales,JP,FR,Financial,Financial,Banks,Banks,Medium,International,Other,Yes,146
AKP60YN4,KH3BEC04,6JKRGS,V53MRY,11838.08,JPY,2023-10-18,INDA,Lumen PLC Travel Travel,Harbor GmbH Sales Services,Lumen PLC Travel,Harbor GmbH Sales,JP,FR,Financial,Financial,Banks,Banks,Medium,International,Other,Yes,146
AKP60YN4,KH3BEC04,6JKRGS,V53MRY,11956.52,JPY,2023-11-01,Local,Lumen PLC Travel Travel,Harbor GmbH Sales Services,Lumen PLC Travel,Harbor GmbH Sales,JP,FR,Financial,Financial,Banks,Banks,Medium,International,Other,Yes,146
AKP60YN4,KH3BEC04,6JKRGS,V53MRY,12454.24,JPY,2023-11-15,INDA,Lumen PLC Travel Travel,Harbor GmbH Sales Services,Lumen PLC Travel,Harbor GmbH Sales,JP,FR,Financial,Financial,Banks,Banks,Medium,International,Other,Yes,146
AKP60YN4,KH3BEC04,6JKRGS,V53MRY,12251.13,JPY,2023-11-29,Local,Lumen PLC Travel Travel,Harbor GmbH Sales Services,Lumen PLC Travel,Harbor GmbH Sales,JP,FR,Financial,Financial,Banks,Banks,Low,International,Other,Yes,146
AKP60YN4,KH3BEC04,6JKRGS,V53MRY,13801.03,JPY,2023-12-13,INGA,Lumen PLC Travel Travel,Harbor GmbH Sales Services,Lumen PLC Travel,Harbor GmbH Sales,JP,FR,Financial,Financial,Banks,Banks,Medium,International,Other,Yes,146
AKP60YN4,KH3BEC04,6JKRGS,V53MRY,11118.63,JPY,2023-12-27,INGA,Lumen PLC Travel Travel,Harbor GmbH Sales Services,Lumen PLC Travel,Harbor GmbH Sales,JP,FR,Financial,Financial,Banks,Banks,Medium,International,Other,Yes,146
AKP60YN4,EFMZ63N7,6JKRGS,TDN8TA,4053.0,JPY,2023-11-12,Local,Lumen PLC Travel Travel,Granite SA Holdings Travel,Lumen PLC Travel,Granite SA Holdings,JP,GB,Financial,Communications,Banks,Media,Medium,International,Operational,No,147
AKP60YN4,EFMZ63N7,6JKRGS,TDN8TA,1122.95,JPY,2023-12-20,INGA,Lumen PLC Travel Travel,Granite SA Holdings Travel,Lumen PLC Travel,Granite SA Holdings,JP,GB,Financial,Communications,Banks,Media,Medium,International,Operational,No,147
AKP60YN4,EFMZ63N7,6JKRGS,TDN8TA,3885.1,JPY,2023-11-24,INGA,Lumen PLC Travel Travel,Granite SA Holdings Travel,Lumen PLC Travel,Granite SA Holdings,JP,GB,Financial,Communications,Banks,Media,Low,International,Operational,No,147
AKP60YN4,EFMZ63N7,6JKRGS,TDN8TA,871.22,JPY,2023-12-29,OnUs,Lumen PLC Travel Travel,Granite SA Holdings Travel,Lumen PLC Travel,Granite SA Holdings,JP,GB,Financial,Communications,Banks,Media,Medium,International,Operational,No,147
AKP60YN4,KS1YNRLL,6JKRGS,13EP3J,26860.69,JPY,2023-02-07,COVE,Lumen PLC Travel Travel,Northwind Pte Services Capital,Lumen PLC Travel,Northwind Pte Services,JP,DE,Financial,Financial,Banks,Banks,Medium,International,Other,No,148
AKP60YN4,KS1YNRLL,6JKRGS,13EP3J,56277.83,JPY,2023-03-17,OnUs,Lumen PLC Travel Travel,Northwind Pte Services Capital,Lumen PLC Travel,Northwind Pte Services,JP,DE,Financial,Financial,Banks,Banks,Medium,International,Other,No,148
AKP60YN4,AYFLH6DT,6JKRGS,J3YTRN,39668.2,JPY,2023-04-20,Swift,Lumen PLC Travel Travel,Apex Inc Services Trading,Lumen PLC Travel,Apex Inc Services,JP,GB,Financial,Communications,Banks,Telecom,Low,International,Operational,No,149
P9UQ69JI,EQBOZFEK,V53MRY,0C4XJH,6383.49,EUR,2023-01-01,Local,Harbor GmbH Sales Trading,Far Inc Capital Ops,Harbor GmbH Sales,Far Inc Capital,FR,IN,Financial,Financial,Banks,Insurance,Medium,International,Other,No,150
P9UQ69JI,JPEPYH8X,V53MRY,J3YTRN,7914.69,EUR,2023-12-07,Local,Harbor GmbH Sales Trading,Apex Inc Services Holdings,Harbor GmbH Sales,Apex Inc Services,FR,GB,Financial,Communications,Banks,Telecom,Low,EMEA,Operational,No,151
P9UQ69JI,JPEPYH8X,V53MRY,J3YTRN,8447.17,EUR,2023-12-17,CLRG,Harbor GmbH Sales Trading,Apex Inc Services Holdings,Harbor GmbH Sales,Apex Inc Services,FR,GB,Financial,Communications,Banks,Telecom,Medium,EMEA,Operational,No,151
P9UQ69JI,D501WS4F,V53MRY,JID6D4,55318.57,EUR,2023-06-20,INDA,Harbor GmbH Sales Trading,Plantations PLC Holdings Capital,Harbor GmbH Sales,Plantations PLC Holdings,FR,BR,Financial,Consumer,Banks,Food,Medium,International,Operational,No,152
P9UQ69JI,D501WS4F,V53MRY,JID6D4,99281.56,EUR,2023-07-09,Swift,Harbor GmbH Sales Trading,Plantations PLC Holdings Capital,Harbor GmbH Sales,Plantations PLC Holdings,FR,BR,Financial,Consumer,Banks,Food,Medium,International,Operational,No,152
P9UQ69JI,D501WS4F,V53MRY,JID6D4,67162.16,EUR,2023-05-30,Local,Harbor GmbH Sales Trading,Plantations PLC Holdings Capital,Harbor GmbH Sales,Plantations PLC Holdings,FR,BR,Financial,Consumer,Banks,Food,Medium,International,Operational,No,152
P9UQ69JI,D501WS4F,V53MRY,JID6D4,33514.83,EUR,2023-07-06,Swift,Harbor GmbH Sales Trading,Plantations PLC Holdings Capital,Harbor GmbH Sales,Plantations PLC Holdings,FR,BR,Financial,Consumer,Banks,Food,Low,International,Operational,No,152
B0OAFGCC,KLGC12FO,7WJCUT,9O82G5,32865.58,PHP,2023-12-21,INDA,Cardinal GmbH Sales Trading,Acme LLC Travel Ops,Cardinal GmbH Sales,Acme LLC Travel,PH,CA,Industrials,Communications,Manufacturing,Telecom,Low,International,Operational,No,153
B0OAFGCC,FNCAP3OJ,7WJCUT,F52K9X,2762.01,PHP,2023-02-16,OnUs,Cardinal GmbH Sales Trading,Vertex Pte Travel,Cardinal GmbH Sales,Vertex Pte,PH,PH,Industrials,Energy,Manufacturing,Utilities,Low,Asia,Capital,No,154
B0OAFGCC,PIXRE3EM,7WJCUT,6JKRGS,27871.03,PHP,2023-06-02,OnUs,Cardinal GmbH Sales Trading,Lumen PLC Travel Travel,Cardinal GmbH Sales,Lumen PLC Travel,PH,JP,Industrials,Financial,Manufacturing,Banks,Low,Asia,Other,No,155
B0OAFGCC,PIXRE3EM,7WJCUT,6JKRGS,30961.11,PHP,2023-06-16,INGA,Cardinal GmbH Sales Trading,Lumen PLC Travel Travel,Cardinal GmbH Sales,Lumen PLC Travel,PH,JP,Industrials,Financial,Manufacturing,Banks,Medium,Asia,Other,No,155
B0OAFGCC,PIXRE3EM,7WJCUT,6JKRGS,16341.01,PHP,2023-06-10,CLRG,Cardinal GmbH Sales Trading,Lumen PLC Travel Travel,Cardinal GmbH Sales,Lumen PLC Travel,PH,JP,Industrials,Financial,Manufacturing,Banks,Medium,Asia,Other,No,155
B0OAFGCC,V8FMJU38,7WJCUT,V53MRY,4835.08,PHP,2023-11-30,INGA,Cardinal GmbH Sales Trading,Harbor GmbH Sales Trading,Cardinal GmbH Sales,Harbor GmbH Sales,PH,FR,Industrials,Financial,Manufacturing,Banks,Medium,International,Other,No,156
B0OAFGCC,V8FMJU38,7WJCUT,V53MRY,2279.07,PHP,2023-12-04,INDA,Cardinal GmbH Sales Trading,Harbor GmbH Sales Trading,Cardinal GmbH Sales,Harbor GmbH Sales,PH,FR,Industrials,Financial,Manufacturing,Banks,Medium,International,Other,No,156
B0OAFGCC,V8FMJU38,7WJCUT,V53MRY,4704.5,PHP,2023-10-25,Swift,Cardinal GmbH Sales Trading,Harbor GmbH Sales Trading,Cardinal GmbH Sales,Harbor GmbH Sales,PH,FR,Industrials,Financial,Manufacturing,Banks,Low,International,Other,No,156
B0OAFGCC,VI9BQB11,7WJCUT,KJ22KK,4555.49,PHP,2023-03-24,INDA,Cardinal GmbH Sales Trading,Lumen Pte Sales Sales,Cardinal GmbH Sales,Lumen Pte Sales,PH,FR,Industrials,Financial,Manufacturing,Banks,Medium,International,Other,No,157
B0OAFGCC,VI9BQB11,7WJCUT,KJ22KK,2962.44,PHP,2023-06-01,INGA,Cardinal GmbH Sales Trading,Lumen Pte Sales Sales,Cardinal GmbH Sales,Lumen Pte Sales,PH,FR,Industrials,Financial,Manufacturing,Banks,Medium,International,Other,No,157
B0OAFGCC,VI9BQB11,7WJCUT,KJ22KK,3427.91,PHP,2023-05-03,CLRG,Cardinal GmbH Sales Trading,Lumen Pte Sales Sales,Cardinal GmbH Sales,Lumen Pte Sales,PH,FR,Industrials,Financial,Manufacturing,Banks,Medium,International,Other,No,157
B0OAFGCC,VI9BQB11,7WJCUT,KJ22KK,3166.59,PHP,2023-03-31,COVE,Cardinal GmbH Sales Trading,Lumen Pte Sales Sales,Cardinal GmbH Sales,Lumen Pte Sales,PH,FR,Industrials,Financial,Manufacturing,Banks,Medium,International,Other,No,157
B0OAFGCC,OTZZI7P0,7WJCUT,926IN3,15129.68,PHP,2023-04-07,COVE,Cardinal GmbH Sales Trading,Northwind SA Sales Ops,Cardinal GmbH Sales,Northwind SA Sales,PH,GB,Industrials,Communications,Manufacturing,Media,Low,International,Operational,No,158
B0OAFGCC,OTZZI7P0,7WJCUT,926IN3,20244.62,PHP,2023-02-10,INDA,Cardinal GmbH Sales Trading,Northwind SA Sales Ops,Cardinal GmbH Sales,Northwind SA Sales,PH,GB,Industrials,Communications,Manufacturing,Media,Low,International,Operational,No,158
